seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
0001,0.8834698376416299,0.9314155844838998,0.8228775752008748,0.8834698376416299,0.8832492887712655,0.8830408139866217,0.8828436279774866,0.8826570118592216,0.8826570118592216,0.8822973619730633,0.8822973619730633,0.8822973619730633,0.8822973619730633,0.8822973619730633,0.8815825783541369,0.8807793612779448,0.8793044285401349,0.8764373140923809,0.8709008366321828,0.8442590515474394,0.7025096680644323,0.22551923873376548,0.8352998357475359,0.85864896524795,0.8579234972677595,0.8571985953960203,0.8564742589703588,0.8557504873294347,0.8557504873294347,0.8543046357615894,0.8543046357615894,0.8543046357615894,0.8543046357615894,0.8543046357615894,0.8535825545171339,0.8528610354223434,0.8514196810579541,0.8485436893203884,0.8428184281842819,0.8147159740754861,0.6608513607815771,0.19148936170212766,0.8068185029163262,0.9090082042981782,0.9093226943887593,0.909662105554327,0.9100248644920745,0.9104095318900234,0.9104095318900234,0.9112073168731677,0.9112073168731677,0.9112073168731677,0.9112073168731677,0.9112073168731677,0.910501085506812,0.9096115909070883,0.9081024261613997,0.9052478678483648,0.8999189408810566,0.8748734145400975,0.7467940039350478,0.26559661898174264,0.865027340296886,0.9678697183098591,0.9674295774647887,0.9669894366197183,0.9665492957746479,0.9661091549295775,0.9661091549295775,0.9652288732394366,0.9652288732394366,0.9652288732394366,0.9652288732394366,0.9652288732394366,0.9647887323943662,0.9643485915492958,0.9634683098591549,0.9617077464788732,0.9581866197183099,0.940580985915493,0.8336267605633803,0.33670774647887325,0.9237166419570051,0.8838424437299035,0.8834405144694534,0.8830385852090032,0.882636655948553,0.8822347266881029,0.8822347266881029,0.8814308681672026,0.8814308681672026,0.8814308681672026,0.8814308681672026,0.8814308681672026,0.8810289389067524,0.8806270096463023,0.8798231511254019,0.8782154340836013,0.875,0.8589228295819936,0.7612540192926045,0.307475884244373,0.8435225926552716,0.9886976644605715,0.9887752421886328,0.9889356480174106,0.9891789951000481,0.9895053967958901,0.9895053967958901,0.990328364588571,0.990328364588571,0.990328364588571,0.990328364588571,0.990328364588571,0.9898744568545114,0.9894189888393611,0.9885462717500072,0.9869975202502053,0.9839026629010872,0.9692637340724486,0.8844291899741896,0.4303735673709196,0.9531077135954751,0.9184382854692364,0.9187454715667005,0.9190775408804818,0.9194345274040452,0.9198164651928029,0.9198164651928029,0.9205923406110644,0.9205923406110644,0.9205923406110644,0.9205923406110644,0.9205923406110644,0.9202227343655542,0.9197570778360651,0.9189352654181623,0.9171823058272929,0.9139247198001296,0.8982128199020526,0.8150135500450216,0.3926423591245557,0.8849569100568541,0.9314155844838998,0.9318114885692451,0.932182093763365,0.9325272571844463,0.9328415160786558,0.9328415160786558,0.9334086238167574,0.9334086238167574,0.9334086238167574,0.9334086238167574,0.9334086238167574,0.9335752473730194,0.9337130164753608,0.9339482812752131,0.9343164745226902,0.9348671617029346,0.9368072267235695,0.9438928697592449,0.9638197418293176,0.9355580313107057,0.9379773529437844,0.937926260433975,0.937887864813425,0.9378613393845776,0.9378459273751221,0.9378459273751221,0.9378292018022354,0.9378292018022354,0.9378292018022354,0.9378292018022354,0.9378292018022354,0.9372519341830198,0.9365802990390972,0.935375812020346,0.9330508490930469,0.9285958690320032,0.9071324593461413,0.7890167718803766,0.29904588117837455,0.8938179240583993,2199.0,2198.0,2197.0,2196.0,2195.0,2195.0,2193.0,2193.0,2193.0,2193.0,2193.0,2192.0,2191.0,2189.0,2185.0,2177.0,2137.0,1894.0,765.0,2098.684210526316,73.0,74.0,75.0,76.0,77.0,77.0,79.0,79.0,79.0,79.0,79.0,80.0,81.0,83.0,87.0,95.0,135.0,378.0,1507.0,173.31578947368422,289.0,290.0,291.0,292.0,293.0,293.0,295.0,295.0,295.0,295.0,295.0,296.0,297.0,299.0,303.0,311.0,351.0,594.0,1723.0,389.3157894736842,0.835387323943662,0.9334086238167574,0.835387323943662,0.9652288732394366,0.8814308681672026,0.9302325581395349,0.0,0.06976744186046512,0.7711114049428472,0.9214285714285714,0.6599552572706935,0.835387323943662,2046.965112030149,2193,79,295,0,80,0,6,1.0,447,0.9214285714285714,0.9652288732394366,0.8814308681672026,2193,79,295,2488,2272,85,86
0006,0.9960317367367253,0.9371767496293907,0.9334577855626411,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9960317367367253,0.9922223285994085,0.9922223285994085,0.9843992912492022,0.9545967533415104,0.8971606860061613,0.7549341176993222,0.40183258912375025,0.9436709966031297,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9960079840319361,0.9920318725099602,0.9920318725099602,0.9841269841269841,0.953125,0.8903591682419659,0.733102253032929,0.35135135135135137,0.939380226850336,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9960554900079668,0.9924128212537324,0.9924128212537324,0.9846716737185758,0.9560707792683566,0.9040141610540537,0.7774161376651156,0.45956683832539824,0.9483805848755034,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.996,0.996,0.992,0.976,0.942,0.846,0.52,0.9602105263157895,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.996,0.996,0.992,0.976,0.942,0.846,0.52,0.9602105263157895,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9980448702282614,0.9961798413164855,0.9961798413164855,0.9922080986836477,0.97686351707089,0.9460144791083116,0.8630946597072953,0.6050292183505958,0.9659004262259392,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.9980106197797053,0.996048793715006,0.996048793715006,0.9921058469971672,0.9767803982145253,0.9461731194505847,0.8635670545447981,0.6052062816369832,0.9658977750331862,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9371767496293907,0.9378463998754955,0.9378463998754955,0.9387328382273903,0.9412785872228295,0.9454657637931215,0.9530316158414063,0.9667142121050962,0.9403703585522907,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9970272709549879,0.9942047927709449,0.9942047927709449,0.9883290445640193,0.9659839960195593,0.9228116490990557,0.8109833860595961,0.48885044331493355,0.9541944924241532,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,498.0,498.0,496.0,488.0,471.0,423.0,260.0,480.10526315789474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,12.0,29.0,77.0,240.0,19.894736842105264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,12.0,29.0,77.0,240.0,19.894736842105264,0.996,0.9371767496293907,0.996,0.998,0.998,1.0,0.0,0.0,0.9333023961301319,0.998,0.003703703703703704,0.996,467.65119806506596,499,1,1,0,11,0,0,1.0,270,0.998,0.998,0.998,499,1,1,500,500,11,11
0008,0.8585014115077244,0.8916388606088623,0.7654732203878475,0.8585014115077244,0.8585014115077244,0.8585014115077244,0.8585014115077244,0.8585014115077244,0.8585014115077244,0.8585014115077244,0.8585014115077244,0.8585014115077244,0.8585014115077244,0.8585014115077244,0.8564502879522873,0.8528456309726888,0.8511038850670262,0.8236124169119251,0.7535781741616546,0.6002850882173167,0.36382122357501345,0.06915944346426296,0.7691774566793235,0.8564356435643564,0.8564356435643564,0.8564356435643564,0.8564356435643564,0.8564356435643564,0.8564356435643564,0.8564356435643564,0.8564356435643564,0.8564356435643564,0.8564356435643564,0.8564356435643564,0.8545994065281899,0.8509378084896347,0.849112426035503,0.8221574344023324,0.7474370922646785,0.5836148648648649,0.3241525423728814,0.05455568053993251,0.7635452281424178,0.8605721621923269,0.8605721621923269,0.8605721621923269,0.8605721621923269,0.8605721621923269,0.8605721621923269,0.8605721621923269,0.8605721621923269,0.8605721621923269,0.8605721621923269,0.8605721621923269,0.8583051779937789,0.854757730838403,0.8531000147510478,0.8250699743226434,0.759769712327467,0.6174314754979868,0.40834442251992553,0.08767242151411904,0.7753023533621562,0.8581349206349206,0.8581349206349206,0.8581349206349206,0.8581349206349206,0.8581349206349206,0.8581349206349206,0.8581349206349206,0.8581349206349206,0.8581349206349206,0.8581349206349206,0.8581349206349206,0.8571428571428571,0.8551587301587301,0.8541666666666666,0.8392857142857143,0.7956349206349206,0.685515873015873,0.45535714285714285,0.09623015873015874,0.7830513784461153,0.9976931949250288,0.9976931949250288,0.9976931949250288,0.9976931949250288,0.9976931949250288,0.9976931949250288,0.9976931949250288,0.9976931949250288,0.9976931949250288,0.9976931949250288,0.9976931949250288,0.9965397923875432,0.994232987312572,0.9930795847750865,0.9757785467128027,0.9250288350634371,0.7970011534025375,0.5294117647058824,0.1118800461361015,0.9103988344563833,0.8625315816957848,0.8625315816957848,0.8625315816957848,0.8625315816957848,0.8625315816957848,0.8625315816957848,0.8625315816957848,0.8625315816957848,0.8625315816957848,0.8625315816957848,0.8625315816957848,0.8613166717898102,0.8593393207099437,0.8583397148106521,0.8418779315186613,0.8035842747255786,0.7077819454352238,0.5265353330244971,0.14967380724111454,0.7945419156794271,0.9977577195530772,0.9977577195530772,0.9977577195530772,0.9977577195530772,0.9977577195530772,0.9977577195530772,0.9977577195530772,0.9977577195530772,0.9977577195530772,0.9977577195530772,0.9977577195530772,0.9966023280985612,0.99441393598022,0.9933975001133081,0.9774329104890166,0.9283464872807874,0.8092111775997196,0.5854600731710118,0.16506592735435374,0.9171192239563594,0.8916388606088623,0.8916388606088623,0.8916388606088623,0.8916388606088623,0.8916388606088623,0.8916388606088623,0.8916388606088623,0.8916388606088623,0.8916388606088623,0.8916388606088623,0.8916388606088623,0.8920146425606895,0.8926267252350621,0.8928602156579287,0.8957477474427091,0.9021573237262084,0.9142636670991696,0.9324040990686269,0.9615392236867434,0.8995600584828748,0.8593526773703184,0.8593526773703184,0.8593526773703184,0.8593526773703184,0.8593526773703184,0.8593526773703184,0.8593526773703184,0.8593526773703184,0.8593526773703184,0.8593526773703184,0.8593526773703184,0.857723820682448,0.8549582069885793,0.8536331741053569,0.8321474885710319,0.7774955400312472,0.6505836433184291,0.4312105628812022,0.09185167956309269,0.7790780824849941,865.0,865.0,865.0,865.0,865.0,865.0,865.0,865.0,865.0,865.0,865.0,864.0,862.0,861.0,846.0,802.0,691.0,459.0,97.0,789.3157894736842,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,144.0,146.0,147.0,162.0,206.0,317.0,549.0,911.0,218.68421052631578,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,21.0,65.0,176.0,408.0,770.0,77.6842105263158,0.8551587301587301,0.8916388606088623,0.8561507936507936,0.8581349206349206,0.9976931949250288,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.7621702524074067,0.9226666666666666,0.005128205128205128,0.8561507936507936,771.2676144266659,865,143,2,1,18,2,1,2.0,390,0.9045333333333333,0.8412698412698413,0.9780853517877739,848,160,19,867,1008,21,21
0010,0.926275207262604,0.9318741812998983,0.8631719504262327,0.926275207262604,0.926275207262604,0.926275207262604,0.926275207262604,0.926275207262604,0.926275207262604,0.923607413984418,0.923607413984418,0.923607413984418,0.923607413984418,0.923607413984418,0.923607413984418,0.9203295938793785,0.9203295938793785,0.9142732356601875,0.8659830949307288,0.8297205493242737,0.7222917505345255,0.29875535254395175,0.8721567841176082,0.9208261617900172,0.9208261617900172,0.9208261617900172,0.9208261617900172,0.9208261617900172,0.9208261617900172,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.9142367066895368,0.9142367066895368,0.9076923076923077,0.8538205980066446,0.8116883116883117,0.6858006042296072,0.2638731596828992,0.862182105504958,0.9317564977970652,0.9317564977970652,0.9317564977970652,0.9317564977970652,0.9317564977970652,0.9317564977970652,0.9297293657437918,0.9297293657437918,0.9297293657437918,0.9297293657437918,0.9297293657437918,0.9297293657437918,0.9264630868270469,0.9264630868270469,0.9209018765067063,0.878318844095124,0.8481533860442406,0.7607245745668103,0.3382487282182084,0.8825362507542277,0.9224137931034483,0.9224137931034483,0.9224137931034483,0.9224137931034483,0.9224137931034483,0.9224137931034483,0.9206896551724137,0.9206896551724137,0.9206896551724137,0.9206896551724137,0.9206896551724137,0.9206896551724137,0.9189655172413793,0.9189655172413793,0.9155172413793103,0.8862068965517241,0.8620689655172413,0.7827586206896552,0.4017241379310345,0.8813067150635208,0.9981343283582089,0.9981343283582089,0.9981343283582089,0.9981343283582089,0.9981343283582089,0.9981343283582089,0.996268656716418,0.996268656716418,0.996268656716418,0.996268656716418,0.996268656716418,0.996268656716418,0.9944029850746269,0.9944029850746269,0.9906716417910447,0.9589552238805971,0.9328358208955224,0.8470149253731343,0.43470149253731344,0.9536527886881384,0.9331109607525032,0.9331109607525032,0.9331109607525032,0.9331109607525032,0.9331109607525032,0.9331109607525032,0.9320493707913655,0.9320493707913655,0.9320493707913655,0.9320493707913655,0.9320493707913655,0.9320493707913655,0.9303251410371519,0.9303251410371519,0.927336971283897,0.9035619967251802,0.8850742650638319,0.8277687826747935,0.48929676506024583,0.8991921606392349,0.9982198486871384,0.9982198486871384,0.9982198486871384,0.9982198486871384,0.9982198486871384,0.9982198486871384,0.996437488853219,0.996437488853219,0.996437488853219,0.996437488853219,0.996437488853219,0.996437488853219,0.994597272646053,0.994597272646053,0.9910203416736449,0.9616084903044159,0.9391409757976492,0.8688598864094111,0.5009119136545161,0.9588779041249414,0.9318741812998983,0.9318741812998983,0.9318741812998983,0.9318741812998983,0.9318741812998983,0.9318741812998983,0.9330270649669266,0.9330270649669266,0.9330270649669266,0.9330270649669266,0.9330270649669266,0.9330270649669266,0.9335667241615725,0.9335667241615725,0.9342885253566073,0.9395454904642584,0.9429038971856648,0.9491370415624837,0.9656170160044547,0.9362122577103982,0.9270733764820213,0.9270733764820213,0.9270733764820213,0.9270733764820213,0.9270733764820213,0.9270733764820213,0.9251984701404984,0.9251984701404984,0.9251984701404984,0.9251984701404984,0.9251984701404984,0.9251984701404984,0.9227066867596995,0.9227066867596995,0.9182056118105846,0.8822540546851781,0.8550828685613482,0.7716629566803379,0.36862267801876836,0.8818354012110913,535.0,535.0,535.0,535.0,535.0,535.0,534.0,534.0,534.0,534.0,534.0,534.0,533.0,533.0,531.0,514.0,500.0,454.0,233.0,511.1578947368421,45.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,49.0,66.0,80.0,126.0,347.0,68.84210526315789,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,22.0,36.0,82.0,303.0,24.842105263157894,0.9172413793103448,0.9330270649669266,0.9172413793103448,0.9206896551724137,0.996268656716418,0.6923076923076923,0.3076923076923077,0.0,0.85558009084886,0.956989247311828,0.006802721088435374,0.9172413793103448,498.2364526923388,534,46,2,0,9,4,0,1.0,294,0.956989247311828,0.9206896551724137,0.996268656716418,534,46,2,536,580,13,13
0012,0.9386148252018499,0.9174526119831157,0.8611346230275128,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9261086611552688,0.9261086611552688,0.9261086611552688,0.8998973749488226,0.7689016418180072,0.6172167684132815,0.12076413104348166,0.8657096737953474,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9236111111111112,0.9236111111111112,0.9236111111111112,0.8972602739726028,0.7643312101910829,0.6011560693641619,0.108,0.8624387437692855,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9286129648602995,0.9286129648602995,0.9286129648602995,0.9025422265206728,0.7734994030174753,0.633706550802139,0.13503680876562232,0.8690871202695366,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9370629370629371,0.9300699300699301,0.9300699300699301,0.9300699300699301,0.916083916083916,0.8391608391608392,0.7272727272727273,0.1888111888111888,0.8792786161207214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9776119402985075,0.8955223880597015,0.7761194029850746,0.20149253731343283,0.9383346425765907,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9401692834528655,0.9341372912801484,0.9341372912801484,0.9341372912801484,0.9203595386801493,0.8459595959595958,0.7491883116883117,0.2323232323232323,0.8859091554697958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9926108374384237,0.9926108374384237,0.9926108374384237,0.9777261329158643,0.8964761040532365,0.7866946460980037,0.23790078644888085,0.9408752727279607,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9174526119831157,0.9195869680038387,0.9195869680038387,0.9195869680038387,0.9216069374859631,0.930133985440468,0.9387373683484703,0.9579775239452352,0.9219288454225811,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9386148252018499,0.9293411619473493,0.9293411619473493,0.9293411619473493,0.9092878627267357,0.8056614724104366,0.6788795854144274,0.15967611091301764,0.8739424431436243,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,133.0,133.0,133.0,131.0,120.0,104.0,27.0,125.73684210526316,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,12.0,23.0,39.0,116.0,17.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,14.0,30.0,107.0,8.263157894736842,0.9370629370629371,0.9174526119831157,0.9370629370629371,0.9370629370629371,1.0,1.0,0.0,0.0,0.8597108392009616,0.9675090252707581,0.0,0.9370629370629371,122.9386500057375,134,9,0,0,2,0,0,1.0,78,0.9675090252707581,0.9370629370629371,1.0,134,9,0,134,143,2,2
0013,0.9805806756909202,0.9111993737684732,0.8935044976190327,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9058216273156765,0.5075192189225523,0.06316139407998891,0.9034627921775232,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.8888888888888888,0.5,0.0625,0.8861054880791722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.923076923076923,0.5151515151515151,0.06382978723404255,0.9211609592348674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.68,0.12,0.9347368421052632,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9230769230769231,0.6538461538461539,0.11538461538461539,0.8987854251012145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.68,0.12,0.9347368421052632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.68,0.12,0.9347368421052632,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9111993737684732,0.9142639098917681,0.931103926835493,0.9673097962991887,0.9153614533327379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9413574486632833,0.5918640302493727,0.08751899489873673,0.9274073933584943,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,17.0,3.0,23.36842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,22.0,1.631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,23.0,2.6315789473684212,0.96,0.9111993737684732,0.96,1.0,0.9615384615384616,1.0,0.0,0.0,0.8711993737684732,0.9803921568627451,0.0029411764705882353,0.96,22.77998434421183,25,0,1,0,1,0,0,0.0,340,0.9803921568627451,1.0,0.9615384615384616,25,0,1,26,25,2,1
